Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
10144695,Bayesian Reasoning and Machine Learning,David Barber,"Barber, David",,"=""0521518148""","=""9780521518147""",4,4.07,Cambridge University Press,Hardcover,697,2012,2012,2013/04/01,2013/03/16,"computer-science, ai, bio-informatics, math, references","computer-science (#2), ai (#5), bio-informatics (#4), math (#14), references (#3)",read,"Very good general machine learning/graphical model book, much more accessible than Bishop! I liked the emphasis on missing values of some of the chapters. Would recommend the middle part of the book as a good, but slightly unorthodox introduction to machine learning.",,,1,,,0,,,,,
6956554,"Fullmetal Alchemist, Vol. 22 (Fullmetal Alchemist, #22)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421534134""","=""9781421534138""",0,4.64,VIZ Media LLC,Paperback,184,2010,2009,,2013/04/01,,,read,,,,1,,,0,,,,,
6506079,"Fullmetal Alchemist, Vol. 21 (Fullmetal Alchemist, #21)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421532328""","=""9781421532325""",5,4.64,VIZ Media LLC,Paperback,192,2009,2008,,2013/03/30,,,read,,,,1,,,0,,,,,
6408558,"Fullmetal Alchemist, Vol. 20 (Fullmetal Alchemist, #20)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421530341""","=""9781421530345""",4,4.63,VIZ Media LLC,Paperback,200,2009,2008,,2013/03/30,,,read,,,,1,,,0,,,,,
526672,"Fullmetal Alchemist, Vol. 15 (Fullmetal Alchemist, #15)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421513803""","=""9781421513805""",5,4.60,VIZ Media LLC,Paperback,192,2007,2006,,2013/03/24,,,read,,,,1,,,0,,,,,
26422,"Fullmetal Alchemist, Vol. 14 (Fullmetal Alchemist, #14)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""142151379X""","=""9781421513799""",4,4.59,VIZ Media LLC,Paperback,192,2007,2006,,2013/03/24,,,read,,,,1,,,0,,,,,
6277410,"The Stonekeeper's Curse (Amulet, #2)",Kazu Kibuishi,"Kibuishi, Kazu",,"=""0439846838""","=""9780439846837""",5,4.33,Graphix,Paperback,220,2009,2009,2013/03/24,2013/03/24,"fantasy, graphic-novel","fantasy (#14), graphic-novel (#7)",read,"I have to agree that this series seems to manifests lots of well known tropes and clichés, but the high emotional stakes and the gorgeous drawing make sure I am very much looking forward to the remainder of this series",,,1,,,0,,,,,
81970,"Aikido Weapons Techniques: The Wooden Sword, Stick and Knife of Aikido",Phong Thong Dang,"Dang, Phong Thong","Lynn Phong Thong, Lynn Seiser","=""0804836418""","=""9780804836418""",4,3.63,Tuttle Publishing,Paperback,128,2006,2006,2013/03/24,2013/03/02,"references, aikido","references (#2), aikido (#1)",read,"Nice short overview of the use of weapons (boken, jo and tanto) in aikido. Contains reasonable clear pictures and some (solo) exercises.",,,1,,,0,,,,,
82638,"Fullmetal Alchemist, Vol. 13 (Fullmetal Alchemist, #13)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421511584""","=""9781421511580""",5,4.62,VIZ Media LLC,Paperback,192,2007,2006,,2013/03/23,,,read,,,,1,,,0,,,,,
26426,"Fullmetal Alchemist, Vol. 12 (Fullmetal Alchemist, #12)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421508397""","=""9781421508399""",4,4.60,VIZ Media LLC,Paperback,192,2007,2005,,2013/03/23,,,read,,,,1,,,0,,,,,
1394491,"The Stonekeeper (Amulet, #1)",Kazu Kibuishi,"Kibuishi, Kazu",Sheila Keenan,"=""0439846811""","=""9780439846813""",5,4.15,Graphix,Paperback,187,2008,2008,,2013/03/21,"fantasy, graphic-novel","fantasy (#13), graphic-novel (#6)",read,,,,1,,,0,,,,,
23506,"Fullmetal Alchemist, Vol. 11 (Fullmetal Alchemist, #11)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421508389""","=""9781421508382""",5,4.59,VIZ Media LLC,Paperback,192,2007,2005,,2013/03/21,"chemistry, fantasy, manga","chemistry (#5), fantasy (#12), manga (#6)",read,,,,1,,,0,,,,,
866,"Fullmetal Alchemist, Vol. 9 (Fullmetal Alchemist, #9)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""142150460X""","=""9781421504605""",4,4.57,VIZ Media LLC,Paperback,192,2006,2004,,2013/03/15,,,read,,,,1,,,0,,,,,
869,"Fullmetal Alchemist, Vol. 8 (Fullmetal Alchemist, #8)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421504596""","=""9781421504599""",4,4.57,VIZ Media LLC,Paperback,192,2006,2004,,2013/03/12,,,read,,,,1,,,0,,,,,
82637,"Fullmetal Alchemist, Vol. 7 (Fullmetal Alchemist, #7)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421504588""","=""9781421504582""",5,4.57,VIZ Media LLC,Paperback,200,2006,2002,,2013/03/06,"chemistry, manga","chemistry (#4), manga (#5)",read,,,,1,,,0,,,,,
44734,"Fullmetal Alchemist, Vol. 6 (Fullmetal Alchemist, #6)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421503190""","=""9781421503196""",5,4.57,VIZ Media LLC,Paperback,200,2006,2002,,2013/03/02,"manga, fantasy, chemistry","manga (#4), fantasy (#10), chemistry (#3)",read,,,,1,,,0,,,,,
871,"Fullmetal Alchemist, Vol. 4 (Fullmetal Alchemist, #4)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169291""","=""9781591169291""",4,4.55,VIZ Media LLC,Paperback,200,2005,2002,,2013/03/02,manga,manga (#3),read,,,,1,,,0,,,,,
868,"Fullmetal Alchemist, Vol. 3 (Fullmetal Alchemist, #3)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169259""","=""9781591169253""",4,4.56,VIZ Media LLC,Paperback,192,2005,2002,2013/02/23,2013/02/24,manga,manga (#2),read,I actually read this one before number 2. Oops...,,,1,,,0,,,,,
873,"Fullmetal Alchemist, Vol. 2 (Fullmetal Alchemist, #2)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169232""","=""9781591169239""",4,4.52,VIZ Media LLC,Paperback,192,2005,2002,2013/02/23,2013/02/24,,,read,The plot thickens!,,,1,,,0,,,,,
870,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169208""","=""9781591169208""",3,4.49,VIZ Media LLC,Paperback,192,2005,2002,2013/02/24,2013/02/19,"manga, fantasy","manga (#1), fantasy (#9)",read,"Typically for long series like these, it will probably take some volumes to grow to me. As I really like these types of blends between science and magic I am looking forward to it!",,,1,,,0,,,,,
198051,Angry White Pyjamas: A Scrawny Oxford Poet Takes Lessons from the Tokyo Riot Police,Robert Twigger,"Twigger, Robert",,"=""0688175376""","=""9780688175375""",3,3.97,It Books,Paperback,320,2000,1999,2013/02/17,2013/02/03,,,read,"As an beginning aikidoka myself I enjoyed this book. Reminiscent to some of the works of Nothomb, this book explores the cultural differences between Japan and the West.",,,1,,,0,,,,,
14062004,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0141033576""","=""9780141033570""",5,4.12,Penguin,Paperback,499,2012,2011,2012/12/14,2012/11/25,consciousness,consciousness (#8),read,An superb book about human behavior! <br/><br/>In this work the duality between the rational decision making and using your 'gut feeling'. Through the description of many experiments and thought-provoking little questions to the reader the author shows that most people are not as rational as they might think.<br/><br/>Really liked the small review concepts at the end of each chapter!,,,1,,,0,,,,,
11177312,"Das Labyrinth der Träumenden Bücher (Zamonien, #6)",Walter Moers,"Moers, Walter",,"=""3813503933""","=""9783813503937""",2,3.56,Knaus,Hardcover,432,2011,2011,2013/02/12,2013/02/09,"fantasy, novels","fantasy (#8), novels (#17)",read,"The first Walter Moers work that disappointed me. What I've previously liked about the Zamonia novels is that each book is self contained, the characters are likable, the story is gripping and is finally completed. This labyrinth of the dreaming books is the sequel to the acclaimed city of the dreaming books, which completely and satisfactory ended. This is a thin repetition of the previous success, with hardly any new personages, creatures or concepts this serie is famed for. As this book is apparently a (lengthy) prologue, Moers still has a chance to somewhat redeem this, frankly unnecessary novel.",,,1,,,0,,,,,
863060,Hey Nostradamus!,Douglas Coupland,"Coupland, Douglas",,"=""0007162510""","=""9780007162512""",5,3.72,Harper Perennial,Paperback,244,2009,2003,2013/02/03,2013/01/27,novels,novels (#16),read,"This is the story of four people who's lives are affected by a high-school massacre, spaced over several decades. It deals with love, grief, despair and hope. <br/><br/>A very beautiful, well written novel with personages you can't help to empathize with. Even the religious nut.",,,1,,,0,,,,,
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",4,4.55,Penguin Group DAW,Hardcover,662,2007,2007,2013/01/25,2012/12/05,"fantasy, novels","fantasy (#7), novels (#15)",read,,,,1,,,0,,,,,
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"Kleon, Austin",,"=""0761169253""","=""9780761169253""",3,3.89,Workman Publishing Company,Paperback,160,2012,2012,,2013/01/19,,,read,,,,1,,,0,,,,,
10421717,Statistical Inference: A Concise Course,Robert B. Ash,"Ash, Robert B.",,"=""0486481581""","=""9780486481586""",3,3.00,Dover Publications,Paperback,128,2011,2011,2013/01/19,2013/01/18,"math, bio-informatics","math (#13), bio-informatics (#3)",read,,,,1,,,0,,,,,
44882,Code,Charles Petzold,"Petzold, Charles",,"=""0735611319""","=""9780735611313""",4,4.38,Microsoft Press,Paperback,400,2000,1999,2013/01/17,2013/01/01,computer-science,computer-science (#1),read,"One of these popular science books you wish you have read them when you were younger. Petzold builds a computer using relays and imagination. Though somewhat dated, this is a gentle overview of computer architecture. ",,,1,,,0,,,,,
6782296,"A Practical Guide to Linux Commands, Editors, and Shell Programming",Mark G. Sobell,"Sobell, Mark G.",,"=""0131367366""","=""9780131367364""",4,3.99,Prentice Hall PTR,Paperback,1034,2009,2005,2012/12/30,2012/10/29,"bio-engineering, bio-informatics, references","bio-engineering (#3), bio-informatics (#2), references (#1)",read,,,,1,,,0,,,,,
27539,On Intelligence: How a New Understanding of the Brain Will Lead to the Creation of Truly Intelligent Machines,Jeff Hawkins,"Hawkins, Jeff",Sandra Blakeslee,"=""0805078533""","=""9780805078534""",4,4.13,St. Martin's Griffin,Paperback,261,2005,2004,2012/12/29,2012/12/27,"ai, consciousness","ai (#4), consciousness (#9)",read,"A very good and interesting book about the nature of (artificial) intelligence and the workings of brains. The author brings a clear theory, nicely framed from where it came from and what the implications are.",,,1,,,0,,,,,
9915,Less Than Zero,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679781498""","=""9780679781493""",4,3.58,Vintage Books,Paperback,208,2010,1985,2012/12/26,2012/12/05,novels,novels (#14),read,,,,1,,,0,,,,,
11076030,Mathematics of Life: Unlocking the Secrets of Existence,Ian Stewart,"Stewart, Ian",,"=""1846682053""","=""9781846682056""",2,3.58,Profile Books,Paperback,358,2012,2011,2012/12/23,2012/12/14,math,math (#12),read,"Quite interesting, but I""ve read most of the things elsewhere.",,,1,,,0,,,,,
25179,Blankets,Craig Thompson,"Thompson, Craig",,"=""1891830430""","=""9781891830433""",5,4.05,Top Shelf Productions,Paperback,592,2003,2003,2012/12/16,2012/12/15,graphic-novel,graphic-novel (#4),read,"A perfect story over love, life and religion. ",,,1,,,0,,,,,
6477103,"Trees, maps, and theorems",Jean-luc Doumont,"Doumont, Jean-luc",,"=""9081367706""","=""9789081367707""",4,4.56,Principiæ,Hardcover,192,2009,2009,2012/12/04,2012/10/07,,,read,,,,1,,,0,,,,,
5907,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0618260307""","=""9780618260300""",4,4.26,Houghton Mifflin,Paperback,366,2002,1937,2003/11/29,2010/09/05,fantasy,fantasy (#5),read,Re-read this after 10 years before the upcoming movie. An excellent non-doorstopper fantasy story!,,,1,,,0,,,,,
1854924,パン屋再襲撃,Haruki Murakami,"Murakami, Haruki",,"=""4167502011""","=""9784167502010""",5,3.67,文藝春秋,Paperback,221,1989,1986,2012/11/24,2012/11/24,novels,novels (#13),read,Two friends with an immense hunger attempt to rob a bakery.<br/>Like Sleep this is an utmost charming little story that blurs the line between dream and reality. Again beautiful illustrated by Kat Menschik.,,,1,,,0,,,,,
15719754,The Quantum Universe: Everything That Can Happen Does Happen,Brian Cox,"Cox, Brian",Jeffrey R. Forshaw,"=""0241952700""","=""9780241952702""",4,3.76,Penguin Books Ltd,Paperback,242,2012,2011,2012/11/18,2012/11/03,physics,physics (#10),read,"Given the piles of quantum physics books 'for the layman', this one still manage to stand out. By making use of clever analogies they manage to explain the difficult concepts in a clear way. Just as QED popular science on its best!",,,1,,,0,,,,,
187892,Castle Waiting: The Curse of  Brambly Hedge (Castle Waiting),Linda Medley,"Medley, Linda",,"=""0965185222""","=""9780965185226""",5,3.97,Olio Press,Paperback,96,2003,2003,2012/11/04,2012/11/03,graphic-novel,graphic-novel (#3),read,,,,1,,,0,,,,,
6435893,I Kill Giants,Joe Kelly,"Kelly, Joe",J.M. Ken Niimura,"=""1607060922""","=""9781607060925""",5,4.15,Image Comics,Paperback,184,2009,2009,,2012/11/01,graphic-novel,graphic-novel (#2),read,,,,1,,,0,,,,,
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.32,Bantam,Kindle Edition,1125,2011,2011,2012/10/13,2012/09/21,"fantasy, novels","fantasy (#4), novels (#12)",read,,,,1,,,0,,,,,
4070074,Sustainable Energy - Without the Hot Air,David J.C. MacKay,"MacKay, David J.C.",,"=""0954452933""","=""9780954452933""",5,4.39,UIT Cambridge Ltd.,Paperback,384,2009,2008,2012/10/07,2012/10/06,"bio-engineering, physics, environment","bio-engineering (#2), physics (#9), environment (#1)",read,A book of which you have high expectations and that doesn't disappoint.<br/><br/>I wish more people could give the numbers and formulas for the layman.,,,1,,,0,,,,,
12951042,Drie Schimmen,Cyril Pedrosa,"Pedrosa, Cyril","Studio MYX, Gert Jan Pos","=""9058852660""","=""9789058852663""",5,4.05,Silvester,Hardcover,268,2008,2007,2012/09/30,2012/09/27,graphic-novel,graphic-novel (#1),read,"Very beautifully drawn and a very nice, sad story ",,,1,,,0,,,,,
9411155,"Supercooperators: The Mathematics of Evolution, Altruism and Human Behaviour {Or, Why We Need Each Other to Succeed}",M.A. Nowak,"Nowak, M.A.",Roger Highfield,"=""1847673368""","=""9781847673367""",2,3.76,Canongate Books,Hardcover,330,2011,2011,2012/09/13,2012/08/31,"evolution, math, consciousness","evolution (#5), math (#11), consciousness (#7)",read,"I guess that after 'Evolutionary Dynamics' this one could only disappoint. This is a bad example of presenting your complicated field off research to the broad public. <br/><br/>Removing all the equations out of ED was probably fair as most people have no message to this. Though it was not an added value to add a truckload of anecdotes and little histories of all the people involved. Yes, professor Nowak has met everybody in science who is worth knowing, from Dawkins to Hawkins and has written more Science and Nature papers than anyone cares to count. But I would think thing this biological equivalent of the theory of everything is interesting in its own? And why are there no pictures? ED was a very visual book and I frankly don't know if people who haven't read this one will be able to follow everything that was presented...<br/><br/>Overall, I do not think this was a very bad book, it only could be SO much more.",,,1,,,0,,,,,
