"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes"
"2011-018","2011-018-01","2011-018-01-01","2011-018-01-01-01",1/23/2012,2,"565 U.S. 469","132 S. Ct. 987","181 L. Ed. 2d 966","2012 U.S. LEXIS 910",2011,1704,"Roberts","11-208","DARIN RYBURN, et al., PETITIONERS v. GEORGE R. HUFF, et al.",,,8,6,153,,1,,,0,51,,29,,1,12,6,1,1,4,0,1,0,0,10050,1,2,0,2,,2,205,"NA",,111,1,9,0
"2011-019","2011-019-01","2011-019-01-01","2011-019-01-01-01",1/23/2012,1,"565 U.S. 452","132 S. Ct. 965","181 L. Ed. 2d 950","2012 U.S. LEXIS 1062",2011,1704,"Roberts","10-224","NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",11/9/2011,,158,,19,6,1,,,0,49,,29,,0,12,3,1,1,4,0,1,0,0,100030,10,2,0,4,5,6,600,"21-601",114,111,1,9,0
"2011-020","2011-020-01","2011-020-01-01","2011-020-01-01-01",1/23/2012,1,"565 U.S. 400","132 S. Ct. 945","181 L. Ed. 2d 911","2012 U.S. LEXIS 1063",2011,1704,"Roberts","10-1259","UNITED STATES, PETITIONER v. ANTOINE JONES",11/8/2011,,27,,214,,1,,,0,55,,32,,0,12,3,1,1,2,0,0,0,0,10060,1,2,0,1,,2,205,"NA",105,111,1,9,0
"2011-021","2011-021-01","2011-021-01-01","2011-021-01-01-01",1/20/2012,6,"565 U.S. 388","132 S. Ct. 934","181 L. Ed. 2d 900","2012 U.S. LEXIS 908",2011,1704,"Roberts","11-713","RICK PERRY, GOVERNOR OF TEXAS, et al., APPELLANTS v. SHANNON PEREZ et al.",1/9/2012,,19,51,251,,2,,,1,122,,122,,0,1,9,2,1,5,0,1,0,0,20090,2,1,0,4,,3,378,"NA",,111,1,9,0
"2011-022","2011-022-01","2011-022-01-01","2011-022-01-01-01",2/21/2012,1,"565 U.S. 478","132 S. Ct. 1166","182 L. Ed. 2d 1","2012 U.S. LEXIS 1084",2011,1704,"Roberts","10-577","AKIO KAWASHIMA, ET UX., PETITIONERS v. ERIC H. HOLDER, JR., ATTORNEY GENERAL.",11/7/2011,,106,,327,,1,7,,0,29,,29,,0,11,7,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,"NA",108,111,1,6,3
"2011-023","2011-023-01","2011-023-01-01","2011-023-01-01-01",2/21/2012,1,"565 U.S. 499","132 S. Ct. 1181","182 L. Ed. 2d 17","2012 U.S. LEXIS 1077",2011,1704,"Roberts","10-680","CAROL HOWES, WARDEN, PETITIONER v. RANDALL LEE FIELDS",10/4/2011,,28,27,126,,1,,,0,81,,26,,0,12,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,"NA",112,111,1,6,3
"2011-024","2011-024-01","2011-024-01-01","2011-024-01-01-01",2/21/2012,2,"565 U.S. 520","132 S. Ct. 1195","182 L. Ed. 2d 35","2012 U.S. LEXIS 1684",2011,1704,"Roberts","11-38","JOHN E. WETZEL, SECRETARY, PENNSYLVANIA DEPARTMENT OF CORRECTIONS, et al., PETITIONERS v. JAMES LAMBERT",,,28,45,126,,1,,,0,109,,23,,0,12,5,2,1,5,0,1,0,0,10160,1,1,0,7,,9,900,"NA",,111,1,6,3
"2011-025","2011-025-01","2011-025-01-01","2011-025-01-01-01",2/21/2012,2,"565 U.S. 530","132 S. Ct. 1201","182 L. Ed. 2d 42","2012 U.S. LEXIS 1076",2011,1704,"Roberts","11-391","MARMET HEALTH CARE CENTER, INC., et al., PETITIONERS (NO. 11-391) v. CLAYTON BROWN et al.",,,165,,204,,1,,,0,302,57,300,57,0,12,3,2,1,5,0,1,0,0,80160,8,1,0,4,,6,600,"9-1",,111,1,9,0
"2011-026","2011-026-01","2011-026-01-01","2011-026-01-01-01",2/22/2012,1,,"132 S. Ct. 1235","182 L. Ed. 2d 47","2012 U.S. LEXIS 1687",2011,1704,"Roberts","10-704","CURT MESSERSCHMIDT et al., PETITIONERS v. BRENDA MILLENDER, AS EXECUTOR OF THE ESTATE OF AUGUSTA MILLENDER, DECEASED, et al.",12/5/2011,,19,6,188,,1,,,0,51,,29,,1,12,2,2,1,3,0,1,0,0,20400,2,1,0,1,,2,205,"NA",111,111,1,6,3
"2011-027","2011-027-01","2011-027-01-01","2011-027-01-01-01",2/22/2012,1,,"132 S. Ct. 1215","182 L. Ed. 2d 77","2012 U.S. LEXIS 1686",2011,1704,"Roberts","10-218","PPL MONTANA, LLC, PETITIONER v. MONTANA",12/7/2011,,219,,28,31,1,,,0,302,31,300,31,1,12,2,2,1,4,0,1,0,0,80130,8,1,0,7,,9,900,"NA",106,111,1,9,0
"2011-028","2011-028-01","2011-028-01-01","2011-028-01-01-01",2/22/2012,1,,"132 S. Ct. 1204","182 L. Ed. 2d 101","2012 U.S. LEXIS 1685",2011,1704,"Roberts","09-958","TOBY DOUGLAS, DIRECTOR, CALIFORNIA DEPARTMENT OF HEALTH CARE SERVICES, PETITIONER v. INDEPENDENT LIVING CENTER OF SOUTHERN CALIFORNIA, INC., et al.",10/3/2011,,19,6,165,,1,63,,0,29,,29,,0,11,2,1,1,5,0,1,0,0,20180,2,2,1,1,,1,148,"NA",110,106,1,5,4
"2011-029","2011-029-01","2011-029-01-01","2011-029-01-01-01",2/29/2012,1,,"132 S. Ct. 1261","182 L. Ed. 2d 116","2012 U.S. LEXIS 1836",2011,1704,"Roberts","10-879","GLORIA GAIL KURNS, EXECUTRIX OF THE ESTATE OF GEORGE M. CORSON, DECEASED, et al., PETITIONERS v. RAILROAD FRICTION PRODUCTS CORPORATION et al.",11/9/2011,,230,,184,,1,,,0,109,,23,,0,12,2,2,1,2,0,0,0,0,100020,10,2,0,4,,6,600,"49-20701",108,111,1,6,3
